"name","perf.index","std.w","std.sv","std.k","std.era","std.whip","std.r","std.hr","std.rbi","std.sb","std.obp","std.w.obp","w","sv","k","era","whip","r","hr","rbi","sb","obp","w.obp"
"106","Peter Bourjos",8.2137244025344,NA,NA,NA,NA,NA,1.86998337915873,1.21402255763146,1.98348193688104,2.76780430384709,1.56845541310168,0.37843222501608,NA,NA,NA,NA,NA,36,6.33333333333333,38.3333333333333,10.3333333333333,0.313333333333333,0.37843222501608
"107","Pedro Strop",3.8559184727713,0.864247770315993,0.0801807924669811,1.67052064115558,2.15652437297426,1.65680975521716,NA,NA,NA,NA,NA,NA,3,1,69.3333333333333,3.04,1.19666666666667,NA,NA,NA,NA,NA,NA
"108","Pedro Alvarez",16.0703576816188,NA,NA,NA,NA,NA,3.78969293229224,5.70245187866697,4.17925770009433,1.02947312790826,1.62100626900059,1.36948204265703,NA,NA,NA,NA,NA,67.6666666666667,25.3333333333333,75,4.33333333333333,0.315666666666667,1.36948204265703
"109","Paul Goldschmidt",23.5320089870833,NA,NA,NA,NA,NA,5.36587551275974,6.64738436730603,5.75622393003843,3.05752616650356,3.16750288545421,2.70499901047552,NA,NA,NA,NA,NA,93.6666666666667,29.3333333333333,101.333333333333,11.3333333333333,0.384333333333333,2.70499901047552
"110","Pablo Sandoval",14.4234550199199,NA,NA,NA,NA,NA,3.99176762209576,3.97007564949537,4.43875847211045,0.0637335857200205,2.13900756286127,1.95911969049825,NA,NA,NA,NA,NA,71,18,79.3333333333333,1,0.338666666666667,1.95911969049825
"111","Oswaldo Arcia",14.7866557912366,NA,NA,NA,NA,NA,3.66844811841012,5.15124126029419,4.03952651516258,0.643177311032964,1.55344088284485,1.28426258633675,NA,NA,NA,NA,NA,65.6666666666667,23,72.6666666666667,3,0.312666666666667,1.28426258633675
"112","Omar Infante",9.49387899167471,NA,NA,NA,NA,NA,2.49641491754967,1.37151130573797,2.52244507876066,1.80206476165885,1.38077378489129,1.30144292796755,NA,NA,NA,NA,NA,46.3333333333333,7,47.3333333333333,7,0.305,1.30144292796755
"113","Nori Aoki",12.5261259556648,NA,NA,NA,NA,NA,2.88035682817637,0.426578817098919,2.52244507876066,4.69928338822357,2.28915286542958,1.99746184340527,NA,NA,NA,NA,NA,52.6666666666667,3,47.3333333333333,17,0.345333333333333,1.99746184340527
"114","Nolan Arenado",17.1636651603864,NA,NA,NA,NA,NA,4.33529459476176,4.91500813813443,4.93779841829529,1.02947312790826,1.97384773003613,1.94609088128668,NA,NA,NA,NA,NA,76.6666666666667,22,87.6666666666667,4.33333333333333,0.331333333333333,1.94609088128668
"115","Noah Syndergaard",6.62440865111174,2.17512220112665,-0.036909560283025,2.75375316190383,1.54005604984725,1.53392803131165,NA,NA,NA,NA,NA,NA,6,0,104,3.54666666666667,1.22,NA,NA,NA,NA,NA,NA
"116","Nick Swisher",10.6220326410413,NA,NA,NA,NA,NA,2.98139417307813,3.26137628301608,3.14125461202987,0.0637335857200205,1.74112251105524,1.17427398719718,NA,NA,NA,NA,NA,54.3333333333333,15,57.6666666666667,1,0.321,1.17427398719718
"117","Nick Markakis",13.775064520268,NA,NA,NA,NA,NA,4.47674687762422,2.7101656646433,3.26102419911423,1.02947312790826,2.07144217670553,2.29765465097795,NA,NA,NA,NA,NA,79,12.6666666666667,59.6666666666667,4.33333333333333,0.335666666666667,2.29765465097795
"118","Nick Franklin",12.0498541484807,NA,NA,NA,NA,NA,2.69848960735319,2.55267691653679,2.80190744862417,2.67123034962826,1.55344088284485,1.32554982633828,NA,NA,NA,NA,NA,49.6666666666667,12,52,10,0.312666666666667,1.32554982633828
"119","Nick Castellanos",12.962210400988,NA,NA,NA,NA,NA,3.42595849064589,3.34012065706934,3.6602561560621,0.836325219470612,1.75613704131207,1.69954987774003,NA,NA,NA,NA,NA,61.6666666666667,15.3333333333333,66.3333333333333,3.66666666666667,0.321666666666667,1.69954987774003
"120","Nelson Cruz",18.3683857713864,NA,NA,NA,NA,NA,4.33529459476176,6.33240687109301,4.99768321183747,0.932899173689435,1.66604985977108,1.77010192000471,NA,NA,NA,NA,NA,76.6666666666667,28,88.6666666666667,4,0.317666666666667,1.77010192000471
"121","Neil Walker",13.4502015264564,NA,NA,NA,NA,NA,3.44616595962624,3.73384252733561,3.89979533023082,0.739751265251788,2.22158747927384,1.63064644401194,NA,NA,NA,NA,NA,62,17,70.3333333333333,3.33333333333333,0.342333333333333,1.63064644401194
"122","Neftali Feliz",6.27309379242893,0.572942341246958,3.88561725684218,1.01433171031769,1.54411176249941,1.00729207171661,NA,NA,NA,NA,NA,NA,2.33333333333333,33.5,48.3333333333333,3.54333333333333,1.32,NA,NA,NA,NA,NA,NA
"123","Nathan Eovaldi",9.25166096049597,3.77730206100633,-0.036909560283025,3.45160488200126,0.664022116982558,1.04240113568961,NA,NA,NA,NA,NA,NA,9.66666666666667,0,126.333333333333,4.26666666666667,1.31333333333333,NA,NA,NA,NA,NA,NA
"124","Munenori Kawasaki",-0.432301871080583,NA,NA,NA,NA,NA,0.212970922769819,-0.282120549380372,0.166976532768215,0.160307539938844,1.59097720848693,-0.69043631717709,NA,NA,NA,NA,NA,8.66666666666667,0,8,1.33333333333333,0.314333333333333,-0.69043631717709
"125","Mookie Betts",18.4456030147367,NA,NA,NA,NA,NA,4.51716181558493,2.39518816843028,3.3608321883512,6.24446665572475,2.65700885672195,1.92795418664557,NA,NA,NA,NA,NA,79.6666666666667,11.3333333333333,61.3333333333333,22.3333333333333,0.361666666666667,1.92795418664557
"126","Mitch Moreland",8.47774865458024,NA,NA,NA,NA,NA,2.3953775726479,2.94639878680307,2.56236827445545,-0.0328403684988034,1.3882810500197,0.606444389172629,NA,NA,NA,NA,NA,44.6666666666667,13.6666666666667,48,0.666666666666667,0.305333333333333,0.606444389172629
"127","Mike Zunino",12.3777914853009,NA,NA,NA,NA,NA,3.14305392492095,4.75751939002792,3.42071698189338,0.256881494157668,0.832743430516944,0.799619694300942,NA,NA,NA,NA,NA,57,21.3333333333333,62.3333333333333,1.66666666666667,0.280666666666667,0.799619694300942
"128","Mike Trout",28.4295399963442,NA,NA,NA,NA,NA,6.37624896177737,7.19859498567881,6.01572470205455,5.76159688463063,3.15248835519738,3.07737446220285,NA,NA,NA,NA,NA,110.333333333333,31.6666666666667,105.666666666667,20.6666666666667,0.383666666666667,3.07737446220285
"129","Mike Olt",5.34520702156613,NA,NA,NA,NA,NA,1.42541906159098,2.23769942032377,1.54432678423838,0.160307539938844,1.08048317975466,-0.0225457845258357,NA,NA,NA,NA,NA,28.6666666666667,10.6666666666667,31,1.33333333333333,0.291666666666667,-0.0225457845258357
"130","Mike Napoli",15.5936210131221,NA,NA,NA,NA,NA,4.11301243597788,4.75751939002792,4.35891208072088,0.643177311032964,2.6344870613367,1.72099979536245,NA,NA,NA,NA,NA,73,21.3333333333333,78,3,0.360666666666667,1.72099979536245
"131","Mike Moustakas",11.7046191984517,NA,NA,NA,NA,NA,3.06222404899954,3.49760940517585,3.24106260126683,0.643177311032964,1.25315027770822,1.2605458319765,NA,NA,NA,NA,NA,55.6666666666667,16,59.3333333333333,3,0.299333333333333,1.2605458319765
"132","Mike Minor",9.98245403654942,3.92295477554085,-0.036909560283025,3.9828054450605,1.18720904911008,1.48126443535215,NA,NA,NA,NA,NA,NA,10,0,143.333333333333,3.83666666666667,1.23,NA,NA,NA,NA,NA,NA
"133","Mike Leake",10.2239731500461,4.21426020460989,-0.036909560283025,3.85781707728185,1.18720904911008,1.41104630740614,NA,NA,NA,NA,NA,NA,10.6666666666667,0,139.333333333333,3.83666666666667,1.24333333333333,NA,NA,NA,NA,NA,NA
"134","Mike Foltynewicz",5.22387288336122,1.59251134298858,-0.036909560283025,2.17047411227015,0.469347909679293,0.498210644108067,NA,NA,NA,NA,NA,NA,4.66666666666667,0,85.3333333333333,4.42666666666667,1.41666666666667,NA,NA,NA,NA,NA,NA
"135","Mike Fiers",10.2115019428259,4.06860749007537,-0.036909560283025,4.10779381283914,1.30888042867463,1.77969147912267,NA,NA,NA,NA,NA,NA,10.3333333333333,0,147.333333333333,3.73666666666667,1.17333333333333,NA,NA,NA,NA,NA,NA
"136","Miguel Montero",9.18855970184303,NA,NA,NA,NA,NA,2.69848960735319,2.31644379437703,2.82186904647157,-0.0328403684988034,2.17654388850335,1.38459762214005,NA,NA,NA,NA,NA,49.6666666666667,11,52.3333333333333,0.666666666666667,0.340333333333333,1.38459762214005
"137","Miguel Gonzalez",8.17705020575146,3.4859966319373,-0.036909560283025,2.76416885921871,0.749192082677736,1.02484660370311,NA,NA,NA,NA,NA,NA,9,0,104.333333333333,4.19666666666667,1.31666666666667,NA,NA,NA,NA,NA,NA
"138","Miguel Cabrera",21.6963517636269,NA,NA,NA,NA,NA,5.44670538868115,6.96236186351905,6.07560949559673,0.353455448376492,3.34016998340777,2.85821956745349,NA,NA,NA,NA,NA,95,30.6666666666667,106.666666666667,2,0.392,2.85821956745349
"139","Michael Wacha",9.1813609453628,3.63164934647182,-0.036909560283025,3.54534615783524,1.77123167101988,1.67436428720366,NA,NA,NA,NA,NA,NA,9.33333333333333,0,129.333333333333,3.35666666666667,1.19333333333333,NA,NA,NA,NA,NA,NA
"140","Michael Taylor",12.6223655598156,NA,NA,NA,NA,NA,2.23371782080508,2.23769942032377,2.24298270889715,5.18215315931769,1.58346994335851,0.725812450471881,NA,NA,NA,NA,NA,42,10.6666666666667,42.6666666666667,18.6666666666667,0.314,0.725812450471881
"141","Michael Saunders",14.084165398574,NA,NA,NA,NA,NA,3.30471367676377,3.34012065706934,3.38079378619859,2.76780430384709,1.93631140439405,1.2907329746952,NA,NA,NA,NA,NA,59.6666666666667,15.3333333333333,61.6666666666667,10.3333333333333,0.329666666666667,1.2907329746952
"142","Michael Pineda",8.5071086041309,3.4859966319373,-0.036909560283025,3.05580838403555,1.48733178536929,1.83235507508217,NA,NA,NA,NA,NA,NA,9,0,113.666666666667,3.59,1.16333333333333,NA,NA,NA,NA,NA,NA
"143","Michael Morse",11.1997248364735,NA,NA,NA,NA,NA,3.08243151797989,3.73384252733561,3.46064017758816,-0.129414322717627,1.6735571248995,1.05222493628744,NA,NA,NA,NA,NA,56,17,63,0.333333333333333,0.318,1.05222493628744
"144","Michael Cuddyer",14.2491411445959,NA,NA,NA,NA,NA,3.66844811841012,3.81258690138886,3.99960331946779,1.41576894478355,2.02639858593503,1.35273386054554,NA,NA,NA,NA,NA,65.6666666666667,17.3333333333333,72,5.66666666666667,0.333666666666667,1.35273386054554
"145","Michael Brantley",19.5231833083982,NA,NA,NA,NA,NA,4.59799169150634,3.34012065706934,4.37887367856827,4.69928338822357,2.40176184235582,2.50691389303069,NA,NA,NA,NA,NA,81,15.3333333333333,78.3333333333333,17,0.350333333333333,2.50691389303069
"146","Michael Bourn",13.1643568590053,NA,NA,NA,NA,NA,2.59745226245143,0.505323191152174,2.36275229598151,5.95474479306828,1.70358618541316,1.74408431635187,NA,NA,NA,NA,NA,48,3.33333333333333,44.6666666666667,21.3333333333333,0.319333333333333,1.74408431635187
"147","Melky Cabrera",14.3408360854139,NA,NA,NA,NA,NA,4.43633193966352,2.94639878680307,3.60037136251992,1.31919499056473,2.23660200953067,2.0385390058627,NA,NA,NA,NA,NA,78.3333333333333,13.6666666666667,65.3333333333333,5.33333333333333,0.343,2.0385390058627
"148","Max Scherzer",15.8870567081406,6.54470363716216,-0.036909560283025,7.05543615295217,2.33092001701677,2.25366384275821,NA,NA,NA,NA,NA,NA,16,0,241.666666666667,2.89666666666667,1.08333333333333,NA,NA,NA,NA,NA,NA
"149","Matt Wieters",12.5967749053779,NA,NA,NA,NA,NA,3.42595849064589,4.28505314570839,3.62033296036731,0.256881494157668,1.61349900387217,1.00854881449865,NA,NA,NA,NA,NA,61.6666666666667,19.3333333333333,65.6666666666667,1.66666666666667,0.315333333333333,1.00854881449865
"150","Matt Shoemaker",11.2518038589,4.94252377728247,-0.036909560283025,4.17028799672846,1.47922036006498,1.76213694713617,NA,NA,NA,NA,NA,NA,12.3333333333333,0,149.333333333333,3.59666666666667,1.17666666666667,NA,NA,NA,NA,NA,NA
"151","Matt Moore",7.84578143409946,2.90338577379923,-0.036909560283025,3.10788687060999,1.21559903767514,0.866855815824596,NA,NA,NA,NA,NA,NA,7.66666666666667,0,115.333333333333,3.81333333333333,1.34666666666667,NA,NA,NA,NA,NA,NA
"152","Matt Kemp",16.8364438172703,NA,NA,NA,NA,NA,3.9311452151547,4.75751939002792,4.31898888502609,2.09178662431532,2.20657294901701,1.73700370274626,NA,NA,NA,NA,NA,70,21.3333333333333,77.3333333333333,8,0.341666666666667,1.73700370274626
"153","Matt Joyce",11.3695629393568,NA,NA,NA,NA,NA,2.96118670409778,2.78891003869656,3.0414466227929,1.12604708212708,2.14651482798968,1.45197249164245,NA,NA,NA,NA,NA,54,13,56,4.66666666666667,0.339,1.45197249164245
"154","Matt Holliday",16.0143020934318,NA,NA,NA,NA,NA,4.33529459476176,4.20630877165514,4.37887367856827,0.836325219470612,2.74709603826294,2.25749982897608,NA,NA,NA,NA,NA,76.6666666666667,19,78.3333333333333,3.66666666666667,0.365666666666667,2.25749982897608
"155","Matt Harvey",11.1257879049076,4.06860749007537,-0.036909560283025,4.88897111145567,2.17680293623502,2.1132275868662,NA,NA,NA,NA,NA,NA,10.3333333333333,0,172.333333333333,3.02333333333333,1.11,NA,NA,NA,NA,NA,NA
"156","Matt Garza",9.53583243277925,3.63164934647182,-0.036909560283025,3.84740137996697,1.12231764667566,1.34082817946014,NA,NA,NA,NA,NA,NA,9.33333333333333,0,139,3.89,1.25666666666667,NA,NA,NA,NA,NA,NA
"157","Matt Dominguez",8.64482037374262,NA,NA,NA,NA,NA,2.33475516570685,3.10388753490957,2.54240667660806,-0.129414322717627,0.765178044361204,0.793185319235769,NA,NA,NA,NA,NA,43.6666666666667,14.3333333333333,47.6666666666667,0.333333333333333,0.277666666666667,0.793185319235769
"158","Matt Carpenter",15.0559732454423,NA,NA,NA,NA,NA,5.56795020256327,2.08021067221726,3.3408705905038,1.31919499056473,2.9197631362165,2.74774678959322,NA,NA,NA,NA,NA,97,10,61,5.33333333333333,0.373333333333333,2.74774678959322
"159","Matt Cain",9.59132961017667,3.77730206100633,-0.036909560283025,3.74324440681809,1.38188325641335,1.60414615925766,NA,NA,NA,NA,NA,NA,9.66666666666667,0,135.666666666667,3.67666666666667,1.20666666666667,NA,NA,NA,NA,NA,NA
"160","Matt Adams",14.806671518495,NA,NA,NA,NA,NA,3.76948546331188,4.60003064192141,4.33895048287348,0.643177311032964,1.7711515715689,1.4550276193553,NA,NA,NA,NA,NA,67.3333333333333,20.6666666666667,77.6666666666667,3,0.322333333333333,1.4550276193553
"161","Mat Latos",10.0768001861312,4.06860749007537,-0.036909560283025,3.87864847191163,1.49949892332574,1.48126443535215,NA,NA,NA,NA,NA,NA,10.3333333333333,0,140,3.58,1.23,NA,NA,NA,NA,NA,NA
"162","Masahiro Tanaka",12.0676194645279,5.08817649181699,-0.036909560283025,4.79522983562168,1.88884733793227,2.1658911828257,NA,NA,NA,NA,NA,NA,12.6666666666667,0,169.333333333333,3.26,1.1,NA,NA,NA,NA,NA,NA
"163","Marwin Gonzalez",3.30572984486457,NA,NA,NA,NA,NA,1.12230702688569,0.505323191152174,1.08521003374832,0.739751265251788,1.04294685411258,-0.146861672173401,NA,NA,NA,NA,NA,23.6666666666667,3.33333333333333,23.3333333333333,3.33333333333333,0.29,-0.146861672173401
"164","Martin Prado",12.3577890551456,NA,NA,NA,NA,NA,3.38554355268518,2.47393254248354,3.42071698189338,1.12604708212708,1.80868789721098,1.95154889595639,NA,NA,NA,NA,NA,61,11.6666666666667,62.3333333333333,4.66666666666667,0.324,1.95154889595639
"165","Marlon Byrd",13.0938791881094,NA,NA,NA,NA,NA,3.32492114574412,4.12756439760188,3.64029455821471,0.643177311032964,1.29819386847872,1.35792177551568,NA,NA,NA,NA,NA,60,18.6666666666667,66,3,0.301333333333333,1.35792177551568
"166","Mark Trumbo",16.42299152942,NA,NA,NA,NA,NA,3.78969293229224,5.93868500082674,4.35891208072088,0.932899173689435,1.23813574745139,1.40280234189068,NA,NA,NA,NA,NA,67.6666666666667,26.3333333333333,78,4,0.298666666666667,1.40280234189068
"167","Mark Teixeira",13.5545514020152,NA,NA,NA,NA,NA,3.52699583554765,4.91500813813443,3.85987213453604,0.160307539938844,1.74862977618366,1.09236775385823,NA,NA,NA,NA,NA,63.3333333333333,22,69.6666666666667,1.33333333333333,0.321333333333333,1.09236775385823
"168","Mark Melancon",8.8105959589233,1.15555319938503,4.52961419696721,1.55594797069182,2.82166124792709,2.46431822659623,NA,NA,NA,NA,NA,NA,3.66666666666667,39,65.6666666666667,2.49333333333333,1.04333333333333,NA,NA,NA,NA,NA,NA
"169","Mark Buehrle",10.2885196596727,4.94252377728247,-0.036909560283025,3.22245954107374,0.84652918632937,0.954628475757103,NA,NA,NA,NA,NA,NA,12.3333333333333,0,119,4.11666666666667,1.33,NA,NA,NA,NA,NA,NA
"170","Marcus Stroman",8.38840806366649,3.63164934647182,-0.036909560283025,2.86832583236758,1.55627890045586,1.77969147912267,NA,NA,NA,NA,NA,NA,9.33333333333333,0,107.666666666667,3.53333333333333,1.17333333333333,NA,NA,NA,NA,NA,NA
"171","Marcus Semien",12.6388214070752,NA,NA,NA,NA,NA,2.90056429715672,2.78891003869656,3.0414466227929,2.38150848697179,1.82370242746781,1.52639196145719,NA,NA,NA,NA,NA,53,13,56,9,0.324666666666667,1.52639196145719
"172","Marco Estrada",8.28210730828483,2.90338577379923,-0.036909560283025,3.45160488200126,0.603186427200288,1.42860083939264,NA,NA,NA,NA,NA,NA,7.66666666666667,0,126.333333333333,4.31666666666667,1.24,NA,NA,NA,NA,NA,NA
"173","Marcell Ozuna",16.905306865179,NA,NA,NA,NA,NA,4.13321990495823,5.15124126029419,4.61841285273699,1.31919499056473,1.58346994335851,1.68323785662486,NA,NA,NA,NA,NA,73.3333333333333,23,82.3333333333333,5.33333333333333,0.314,1.68323785662486
"174","Manny Machado",15.0376953541208,NA,NA,NA,NA,NA,3.95135268413506,3.97007564949537,4.05948811300997,1.31919499056473,1.84622422285306,1.7375839169157,NA,NA,NA,NA,NA,70.3333333333333,18,73,5.33333333333333,0.325666666666667,1.7375839169157
"175","Maikel Franco",8.12107486439564,NA,NA,NA,NA,NA,2.09226553794261,2.63142129059005,2.24298270889715,0.256881494157668,1.04294685411258,0.89752383280816,NA,NA,NA,NA,NA,39.6666666666667,12.3333333333333,42.6666666666667,1.66666666666667,0.29,0.89752383280816
"176","Maicer Izturis",4.54076427374615,NA,NA,NA,NA,NA,1.50624893751239,0.347834443045665,1.38463400145923,1.22262103634591,1.55344088284485,0.0794258553829677,NA,NA,NA,NA,NA,30,2.66666666666667,28.3333333333333,5,0.312666666666667,0.0794258553829677
"177","Madison Bumgarner",14.4753357146706,6.10774549355861,-0.036909560283025,6.07636060535279,2.34308715497323,2.23610931077171,NA,NA,NA,NA,NA,NA,15,0,210.333333333333,2.88666666666667,1.08666666666667,NA,NA,NA,NA,NA,NA
"178","Luis Valbuena",9.41705246281265,NA,NA,NA,NA,NA,2.61765973143178,2.39518816843028,2.76198425292939,0.54660335681414,2.01889132080662,1.09561695320706,NA,NA,NA,NA,NA,48.3333333333333,11.3333333333333,51.3333333333333,2.66666666666667,0.333333333333333,1.09561695320706
"179","Lucas Duda",16.9472272955202,NA,NA,NA,NA,NA,4.19384231189929,5.54496313056047,4.71822084197396,0.450029402595316,2.32668919107166,2.04017160849118,NA,NA,NA,NA,NA,74.3333333333333,24.6666666666667,84,2.33333333333333,0.347,2.04017160849118
"180","Lorenzo Cain",16.3838147199211,NA,NA,NA,NA,NA,3.80990040127259,1.45025567979123,2.80190744862417,6.63076247260004,1.92880413926563,1.6909887176331,NA,NA,NA,NA,NA,68,7.33333333333333,52,23.6666666666667,0.329333333333333,1.6909887176331
"181","Lonnie Chisenhall",11.604421215894,NA,NA,NA,NA,NA,3.08243151797989,3.10388753490957,3.32090899265641,0.836325219470612,1.87625328336672,1.26086795087746,NA,NA,NA,NA,NA,56,14.3333333333333,60.6666666666667,3.66666666666667,0.327,1.26086795087746
"182","Logan Morrison",12.0804796425438,NA,NA,NA,NA,NA,3.10263898696025,3.49760940517585,3.28098579696162,1.02947312790826,1.80868789721098,1.16977232553778,NA,NA,NA,NA,NA,56.3333333333333,16,60,4.33333333333333,0.324,1.16977232553778
"183","Logan Forsythe",5.72848162801667,NA,NA,NA,NA,NA,1.72853109629627,1.21402255763146,1.70401956701752,0.836325219470612,1.34323745924921,0.245583187600801,NA,NA,NA,NA,NA,33.6666666666667,6.33333333333333,33.6666666666667,3.66666666666667,0.303333333333333,0.245583187600801
"184","Leonys Martin",17.663816796152,NA,NA,NA,NA,NA,3.1228464559406,1.68648880195099,3.14125461202987,9.23825923650829,1.86123875310989,1.71322692623055,NA,NA,NA,NA,NA,56.6666666666667,8.33333333333333,57.6666666666667,32.6666666666667,0.326333333333333,1.71322692623055
"185","LaTroy Hawkins",5.61847742134235,0.864247770315993,3.06598478759214,0.785186369390178,1.26021187684881,1.23550098754113,NA,NA,NA,NA,NA,NA,3,26.5,41,3.77666666666667,1.27666666666667,NA,NA,NA,NA,NA,NA
"186","Lance Lynn",13.1014417539261,5.67078734995506,-0.036909560283025,5.24310482016183,1.75906453306343,1.35838271144664,NA,NA,NA,NA,NA,NA,14,0,183.666666666667,3.36666666666667,1.25333333333333,NA,NA,NA,NA,NA,NA
"187","Kyle Seager",18.7307141604224,NA,NA,NA,NA,NA,4.57778422252599,5.22998563434745,5.05756800537965,1.6089168532212,2.11648576747602,2.25645944494813,NA,NA,NA,NA,NA,80.6666666666667,23.3333333333333,89.6666666666667,6.33333333333333,0.337666666666667,2.25645944494813
"188","Kyle Lohse",9.77082144143485,4.21426020460989,-0.036909560283025,3.45160488200126,1.01686911771973,1.42860083939264,NA,NA,NA,NA,NA,NA,10.6666666666667,0,126.333333333333,3.97666666666667,1.24,NA,NA,NA,NA,NA,NA
"189","Kyle Hendricks",8.54239988902393,3.77730206100633,-0.036909560283025,2.75375316190383,1.33727041723969,1.46370990336564,NA,NA,NA,NA,NA,NA,9.66666666666667,0,104,3.71333333333333,1.23333333333333,NA,NA,NA,NA,NA,NA
"190","Kyle Gibson",9.25591701226159,4.3599129191444,-0.036909560283025,2.89957292431225,0.595075001895985,0.761528623905588,NA,NA,NA,NA,NA,NA,11,0,108.666666666667,4.32333333333333,1.36666666666667,NA,NA,NA,NA,NA,NA
"191","Kurt Suzuki",5.80835198737399,NA,NA,NA,NA,NA,1.9710207240605,0.820300687365192,2.00344353472843,0.160307539938844,1.68857165515633,0.853279501281029,NA,NA,NA,NA,NA,37.6666666666667,4.66666666666667,38.6666666666667,1.33333333333333,0.318666666666667,0.853279501281029
